iter	Logloss
198	0.005104788371
199	0.005084494863
200	0.005037567956
201	0.00495772498
202	0.004880832945
203	0.004854906627
204	0.004779880387
205	0.00472608975
206	0.004695617471
207	0.004688452993
208	0.004676917962
209	0.004667300497
210	0.004594810009
211	0.004565845217
212	0.004560798917
213	0.004506677219
214	0.004466459411
215	0.004440295356
216	0.004426982062
217	0.004421895572
218	0.004400063583
219	0.004384847369
220	0.004350349563
221	0.004338226318
222	0.004329146317
223	0.004290254457
224	0.004283520154
225	0.004278535162
226	0.004263973236
227	0.004242021697
228	0.004155938285
229	0.004096542086
230	0.004064292908
231	0.004036616598
232	0.004019937515
233	0.004004469258
234	0.003954278742
235	0.003933010783
236	0.003924225398
237	0.003919786385
238	0.003874901363
239	0.00385707174
240	0.003834002018
241	0.003822257859
242	0.003814506871
243	0.003809092385
244	0.003801716396
245	0.003766412735
246	0.003748219354
247	0.003721375465
248	0.003697336742
249	0.003672229222
250	0.003659358706
251	0.003653087957
252	0.003645079136
253	0.003620855808
254	0.003596044949
255	0.003551904815
256	0.003454582351
257	0.003446376664
258	0.003430970737
259	0.003406891482
260	0.00340421881
261	0.003371809891
262	0.003368141992
263	0.003348986081
264	0.003334700721
265	0.00331379618
266	0.003291444097
267	0.003281281335
268	0.003270698615
269	0.003238941601
270	0.003229287011
271	0.003222466878
272	0.003215948173
273	0.003201266697
274	0.00318751846
275	0.003166116987
276	0.003132525853
277	0.003128573895
278	0.003120099136
279	0.003103380544
280	0.003076365335
281	0.00304922172
282	0.003027416979
283	0.003005289691
284	0.002993768283
285	0.002966804845
286	0.002958437715
287	0.002944946289
288	0.002922603062
289	0.002891516685
290	0.002865616594
291	0.002859604359
292	0.002856560264
293	0.002852642877
294	0.002843694006
295	0.002826431479
296	0.002821147442
297	0.002806489127
298	0.00279402239
299	0.002788378171
300	0.002771891526
301	0.002763496126
302	0.002747353145
303	0.002733801263
304	0.002728303841
305	0.002701132979
306	0.002682131699
307	0.00266807488
308	0.00264913593
309	0.002640607357
310	0.002633709567
311	0.002613402775
312	0.002608730452
313	0.002596376453
314	0.002589682341
315	0.002572035789
316	0.002565964801
317	0.002563018118
318	0.002555318901
319	0.00253627692
320	0.002520732198
321	0.002512634141
322	0.002504439013
323	0.002493723801
324	0.002491453035
325	0.002485832998
326	0.002482411861
327	0.00245773622
328	0.002445633071
329	0.002436824356
330	0.002429544926
331	0.002421620233
332	0.002408500058
333	0.002390271596
334	0.002387239933
335	0.002384371076
336	0.002377659593
337	0.002373597963
338	0.002369972467
339	0.002367620979
340	0.002365241051
341	0.002354854856
342	0.002347690037
343	0.00232254965
344	0.002300951311
345	0.002294954232
346	0.002284549134
347	0.002271876846
348	0.002260676793
349	0.002225564207
350	0.002211299794
351	0.002206776653
352	0.00220393283
353	0.002200160027
354	0.002193914141
355	0.002186307396
356	0.002183283567
357	0.002175049782
358	0.002172190632
359	0.002157837663
360	0.002137591498
361	0.002135356154
362	0.002126444919
363	0.002118799516
364	0.002115493332
365	0.002087643828
366	0.00207931791
367	0.002071398837
368	0.002060889176
369	0.002058500903
370	0.00203826172
371	0.002026689053
372	0.002006882599
373	0.001987848112
374	0.001985589096
375	0.001983310836
376	0.001981176649
377	0.00197945118
378	0.001975650787
379	0.001973697799
380	0.001969006913
381	0.001956934759
382	0.001951561485
383	0.001949830396
384	0.001936450515
385	0.00193496091
386	0.001928754875
387	0.001927217075
388	0.00192328402
389	0.00190711924
390	0.001894114188
391	0.001890597003
392	0.001888132947
393	0.001880711828
394	0.001880679471
395	0.001879131453
396	0.001872007166
397	0.001857620478
398	0.001855521032
399	0.001853476422
400	0.00185118539
401	0.001845480374
402	0.001843688999
403	0.001838799545
404	0.001829357318
405	0.001824554886
406	0.001822804213
407	0.001821125235
408	0.001814940657
409	0.00180757778
410	0.001793544974
411	0.001791551113
412	0.001788494587
413	0.001780740193
414	0.001774031605
415	0.001766234636
416	0.001764828137
417	0.001762851817
418	0.001747395822
419	0.001736210074
420	0.001731734957
421	0.001729081529
422	0.001722914321
423	0.001721412114
424	0.001719939028
425	0.001717387608
426	0.00171431286
427	0.001704862799
428	0.001702251264
429	0.001695568562
430	0.001687830176
431	0.001684302602
432	0.001683131967
433	0.001680071354
434	0.00167638387
435	0.00167592815
436	0.001671773706
437	0.001666891064
438	0.001662793159
439	0.001660007749
440	0.001650021587
441	0.001645847389
442	0.001643379416
443	0.001630176817
444	0.001615322999
445	0.001613952773
446	0.001612986156
447	0.001609857423
448	0.001606881448
449	0.001602547169
450	0.001601146119
451	0.001599887269
452	0.001599004609
453	0.001589370285
454	0.001587519475
455	0.001587520497
456	0.001586795364
457	0.001582688604
458	0.001576347692
459	0.001571612869
460	0.001571293729
461	0.00157126614
462	0.001570837157
463	0.001567625999
464	0.001565591778
465	0.001561107635
466	0.001557582447
467	0.001556311335
468	0.001555453028
469	0.001553106138
470	0.001551888159
471	0.001548369782
472	0.001539941686
473	0.001539940493
474	0.001539873566
475	0.001529568774
476	0.001528435264
477	0.001527908189
478	0.001526892526
479	0.001525489773
480	0.00152360286
481	0.001514471088
482	0.001509127957
483	0.001503857374
484	0.001501733916
485	0.001501731702
486	0.0014943317
487	0.001494321483
488	0.001492857592
489	0.001492846353
490	0.001492491109
491	0.001491953986
492	0.001488283191
493	0.001487888098
494	0.001487887927
495	0.001486991814
496	0.001486993006
497	0.00148525204
498	0.001482638972
499	0.001480299064
500	0.001477969374
501	0.001474924258
502	0.001472302164
503	0.001468697446
504	0.001465080636
505	0.001464321273
506	0.001464310374
507	0.001462723868
508	0.001460153546
509	0.001456646408
510	0.001456648111
511	0.001456154755
512	0.00145280276
513	0.001449805668
514	0.001446430513
515	0.001438729082
516	0.001436178344
517	0.001432987962
518	0.00143075364
519	0.001426177621
520	0.001424278617
521	0.001424282704
522	0.00142209317
523	0.001422043698
524	0.00142101092
525	0.001419575385
526	0.00141905461
527	0.001419036814
528	0.001418665988
529	0.001415683457
530	0.001414345162
531	0.001414337158
532	0.001413315705
533	0.001410049711
534	0.0014100406
535	0.001408894743
536	0.001407061475
537	0.001401073762
538	0.001401069845
539	0.001399473292
540	0.001398159351
